parent_folder,direct_objects,direct_size_MB,unique_extensions
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V134,310,56.104827880859375,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V069,310,55.14288330078125,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V317,310,54.11957359313965,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V235,310,53.91297245025635,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V284,310,53.74567794799805,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V213,310,53.715134620666504,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V452,310,53.61424255371094,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V439,310,53.23824882507324,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V464,310,52.84318542480469,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V334,310,52.50221347808838,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V458,310,52.37544250488281,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V362,310,51.82581806182861,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V371,310,51.53833484649658,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V252,310,48.47475814819336,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V407,310,48.16267490386963,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V133,307,57.1264533996582,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V188,307,55.174683570861816,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V167,307,54.317155838012695,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V192,307,53.9364652633667,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V422,307,53.783474922180176,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V344,307,53.20154666900635,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V360,307,53.14590072631836,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V313,307,52.974905014038086,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V208,307,52.93334102630615,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V230,307,52.54422473907471,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V380,307,52.40650749206543,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V147,307,51.09915351867676,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V273,307,49.15018081665039,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V279,307,47.102195739746094,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V013,304,55.77521324157715,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V293,304,54.29663944244385,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V146,304,53.39723014831543,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V426,304,52.48274803161621,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V170,304,52.319488525390625,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V148,304,52.04758834838867,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V225,304,51.92971134185791,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V305,304,51.768754959106445,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V201,304,51.29857635498047,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V325,304,51.274909019470215,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V359,304,51.149964332580566,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V206,304,50.91957759857178,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V245,304,50.41494178771973,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V237,304,50.3704252243042,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V194,304,50.36714744567871,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V122,304,49.73426532745361,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V427,304,49.267852783203125,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V387,304,49.18792724609375,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V139,301,55.450653076171875,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V037,301,54.66761875152588,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V193,301,53.83021259307861,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V233,301,52.40507793426514,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V075,301,52.32764434814453,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V322,301,51.87033176422119,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V093,301,51.8259801864624,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V494,301,51.249629974365234,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V457,301,51.12714767456055,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V288,301,51.05152130126953,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V215,301,50.81239032745361,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V112,301,50.402838706970215,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V332,301,50.27066230773926,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V246,301,50.12196445465088,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V207,301,49.69983959197998,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V280,301,49.6816349029541,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V392,298,54.72677993774414,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V219,298,51.549251556396484,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V083,298,50.589694023132324,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V421,298,49.87431716918945,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V304,298,49.87343215942383,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V310,298,49.639896392822266,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V142,298,47.15788459777832,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V072,295,55.774606704711914,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V082,295,54.871707916259766,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V036,295,53.846954345703125,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V016,295,53.789106369018555,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V074,295,53.344727516174316,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V168,295,52.89551544189453,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V116,295,52.39423084259033,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V095,295,52.14927959442139,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V222,295,51.88931655883789,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V187,295,51.016441345214844,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V454,295,50.78515338897705,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V467,295,50.29394817352295,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V451,295,49.91965961456299,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V411,295,49.80731391906738,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V115,295,49.575822830200195,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V157,295,48.84859848022461,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V191,295,48.23596000671387,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V331,295,48.226478576660156,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V190,295,47.22294902801514,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V035,292,53.931907653808594,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V282,292,52.725393295288086,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V156,292,52.36488151550293,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V155,292,51.53757858276367,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V319,292,51.174105644226074,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V123,292,50.828025817871094,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V161,292,50.77598857879639,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V474,292,50.403076171875,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V184,292,50.10847282409668,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V176,292,49.810044288635254,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V088,292,49.53595447540283,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V096,292,49.52636432647705,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V136,292,49.04920196533203,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V108,292,48.720723152160645,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V463,292,47.89823055267334,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V460,292,44.15964221954346,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V402,289,53.8917179107666,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V070,289,52.28999328613281,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V034,289,51.94682598114014,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V315,289,51.64856815338135,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V141,289,51.18150520324707,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V077,289,50.67428493499756,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V050,289,50.0863094329834,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V110,289,49.927144050598145,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V415,289,48.82465648651123,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V424,289,48.11921501159668,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V012,286,55.06569576263428,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V065,286,52.79974555969238,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V101,286,52.300039291381836,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V444,286,50.591803550720215,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V135,286,50.250685691833496,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V119,286,50.18238162994385,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V159,286,49.340152740478516,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V189,286,49.18151569366455,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V084,286,49.17730712890625,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V473,286,48.5328426361084,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V128,286,48.40997123718262,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V376,286,47.89535903930664,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V369,286,46.27559185028076,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V419,286,45.52638626098633,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V002,283,69.77473735809326,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V003,283,63.46455192565918,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V021,283,52.88020324707031,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V055,283,52.78723907470703,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V076,283,52.50831317901611,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V238,283,51.04613780975342,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V143,283,49.64486312866211,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V236,283,49.62167549133301,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V352,283,48.50148105621338,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V228,283,48.303452491760254,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V066,283,47.74612331390381,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V103,283,47.342430114746094,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V114,283,45.92972373962402,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V033,280,52.13339805603027,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V111,280,50.196356773376465,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V127,280,50.12361526489258,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V105,280,49.77977657318115,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V092,280,49.469679832458496,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V046,280,48.589287757873535,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V145,280,48.1828088760376,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V097,280,47.95278453826904,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V078,280,47.67588233947754,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V014,277,49.177916526794434,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V061,277,49.142937660217285,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V091,277,48.45093822479248,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V062,277,47.72988319396973,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V104,277,47.706475257873535,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V125,277,46.78062057495117,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V153,277,46.47671413421631,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V309,277,45.31798839569092,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V102,277,43.82120895385742,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V138,274,48.8901481628418,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V045,274,46.77747344970703,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V289,274,45.9868106842041,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V413,274,45.754302978515625,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V008,271,51.38555908203125,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V040,271,50.10887336730957,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V423,271,48.89156150817871,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V140,271,48.72305965423584,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V073,271,48.30077648162842,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V041,271,46.34670925140381,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V120,271,46.23243808746338,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V118,268,48.483458518981934,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V052,268,46.511362075805664,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V080,268,46.409040451049805,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V085,268,46.08555030822754,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V024,268,45.721299171447754,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V056,268,44.573079109191895,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V137,265,47.828125,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V049,265,47.77649784088135,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V027,265,47.37832546234131,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V132,265,46.13376998901367,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V357,265,45.00399303436279,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V079,265,44.66254425048828,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V044,265,44.34641456604004,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V144,265,43.42774486541748,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V052,265,37.7065954208374,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V126,262,49.08727169036865,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V031,262,48.31179237365723,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V087,262,47.99658679962158,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V121,262,47.77804088592529,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V163,262,46.72910690307617,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V089,262,46.45775890350342,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V154,262,45.88198375701904,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V012,259,57.80723857879639,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V042,259,48.58047962188721,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V131,259,47.588518142700195,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V107,259,47.43805503845215,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V221,259,45.52065181732178,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V054,259,45.4190788269043,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V071,259,44.85353946685791,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V117,259,43.94532775878906,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V149,259,42.41405200958252,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V067,259,41.27792167663574,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V058,259,40.69736671447754,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V043,256,73.89391136169434,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V020,256,49.87658977508545,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V160,256,46.49262619018555,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V287,256,44.84926700592041,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V129,256,44.490379333496094,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V158,256,44.44774913787842,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V166,256,44.10840606689453,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V025,253,47.49384880065918,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V099,253,47.386789321899414,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V043,253,46.6378173828125,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V165,253,44.53893184661865,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V047,253,44.29338264465332,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V094,253,44.10876655578613,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V048,253,42.07120227813721,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V182,253,38.9461030960083,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V025,250,65.16044902801514,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V005,250,45.39641761779785,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V038,250,44.66396617889404,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V100,250,44.303996086120605,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V059,250,43.05136775970459,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V063,250,42.03843116760254,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V081,250,41.09920597076416,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V022,247,45.67454814910889,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V009,247,45.58376216888428,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V162,247,43.78374481201172,2
